date,C5TC (182),C5TC,BCI,C16_182,C3,C5,C3-TCE,C5-TCE,C3_minus_C5,C3_div_C5,C3_TCE_minus_C5_TCE,C3_TCE_div_C5_TCE,C3_TCE_div_C5TC_182,C5_TCE_div_C5TC_182,C10_182,C14_182,C17,C17-TCE,C18_182,C2,C2-TCE,C7,C8_182,C9_182,fetch_time
2026-04-28,,,,14367.0,33.118,13.2,32608.0,31593.0,19.918000000000003,2.5089393939393942,1015.0,1.0321273699870224,,,37477.0,37277.0,24.262,32104.0,18.23,16.088,29949.0,19.006,42413.0,67556.0,2026-07-06T16:00:07Z
2026-04-29,,,,14344.0,33.173,13.24,32677.0,31763.0,19.933,2.505513595166163,914.0,1.028775619431414,,,37564.0,37173.0,24.243,32015.0,18.53,16.149,30021.0,18.963,41538.0,67028.0,2026-07-06T16:00:07Z
2026-04-30,,,,14750.0,34.455,13.44,34619.0,32273.0,21.015,2.563616071428571,2346.0,1.0726923434449849,,,37873.0,38405.0,24.81,32945.0,18.58,16.581,31046.0,18.988,40938.0,67222.0,2026-07-06T16:00:07Z
2026-05-01,,,,16556.0,35.05,13.667,35083.0,32818.0,21.382999999999996,2.564571595814736,2265.0,1.0690170028642818,,,38261.0,39472.0,25.662,34515.0,,16.975,31254.0,19.269,43188.0,68188.0,2026-07-06T16:00:07Z
2026-05-04,,,,,,,,,,,,,,,,,,,18.81,,,,,,2026-07-06T16:00:07Z
2026-05-05,,,,18833.0,35.725,14.75,36339.0,38294.0,20.975,2.422033898305085,-1955.0,0.9489476158144879,,,42010.0,40415.0,26.2,35863.0,19.12,18.388,36936.0,20.056,45125.0,69754.0,2026-07-06T16:00:07Z
2026-05-06,,,,20806.0,36.909,15.71,36027.0,40911.0,21.198999999999998,2.349395289624443,-4884.0,0.8806189044511256,,,46914.0,42764.0,27.115,35734.0,20.0,19.25,39477.0,20.844,47375.0,73589.0,2026-07-06T16:00:07Z
2026-05-07,,,,21044.0,36.805,15.715,37723.0,42583.0,21.09,2.3420299077314666,-4860.0,0.885869948101355,,,47173.0,42655.0,27.12,37575.0,20.28,19.45,40335.0,21.138,49281.0,75306.0,2026-07-06T16:00:07Z
2026-05-08,,,,20444.0,35.509,15.2,35912.0,40598.0,20.309,2.336118421052632,-4686.0,0.8845755948568895,,,44736.0,40334.0,26.43,36472.0,20.33,19.225,41193.0,20.975,49063.0,74278.0,2026-07-06T16:00:07Z
2026-05-11,,,,20556.0,35.614,15.215,36001.0,40572.0,20.398999999999997,2.34071639829116,-4571.0,0.887336093857833,,,45055.0,40423.0,26.552,36680.0,20.33,19.488,41765.0,21.131,49219.0,74444.0,2026-07-06T16:00:07Z
2026-05-12,,,,21028.0,35.736,15.175,35569.0,39784.0,20.560999999999996,2.35492586490939,-4215.0,0.8940528855821436,,,44955.0,40545.0,26.615,36200.0,20.28,20.006,43377.0,22.281,52925.0,77222.0,2026-07-06T16:00:07Z
2026-05-13,,,,22333.0,37.127,15.89,37647.0,42862.0,21.237000000000002,2.3365009439899307,-5215.0,0.8783304558816667,,,48273.0,42560.0,27.335,37458.0,20.73,20.613,45913.0,22.881,54313.0,79667.0,2026-07-06T16:00:07Z
2026-05-14,,,,22250.0,36.925,15.433,37010.0,40316.0,21.491999999999997,2.3926002721441066,-3306.0,0.9179978172437742,,,46840.0,42051.0,27.217,36918.0,21.0,20.581,46131.0,23.343,56938.0,79844.0,2026-07-06T16:00:07Z
2026-05-15,,,,21712.0,36.8,15.01,37119.0,38459.0,21.79,2.451698867421719,-1340.0,0.9651577004082269,,,44455.0,41540.0,27.145,37070.0,20.67,20.221,45354.0,23.163,55988.0,78878.0,2026-07-06T16:00:07Z
2026-05-18,,,,20917.0,36.605,14.79,36099.0,36784.0,21.814999999999998,2.4749830966869504,-685.0,0.9813777729447586,,,43060.0,40541.0,27.605,37678.0,20.58,19.831,43669.0,22.675,53719.0,76667.0,2026-07-06T16:00:07Z
2026-05-19,,,,20528.0,36.45,14.94,34327.0,36283.0,21.510000000000005,2.4397590361445785,-1956.0,0.9460904555852603,,,43123.0,39852.0,27.506,36007.0,20.35,19.738,42541.0,22.394,52488.0,75139.0,2026-07-06T16:00:07Z
2026-05-20,,,,20211.0,36.323,15.295,34472.0,38443.0,21.028,2.3748283752860413,-3971.0,0.8967042114299092,,,44459.0,39759.0,27.34,35949.0,20.6,19.606,42313.0,20.85,46875.0,73639.0,2026-07-06T16:00:07Z
2026-05-21,,,,19689.0,36.15,15.265,34764.0,38839.0,20.884999999999998,2.3681624631509988,-4075.0,0.895079687942532,,,44368.0,39656.0,27.202,36192.0,20.48,19.513,42248.0,20.631,45719.0,72611.0,2026-07-06T16:00:07Z
2026-05-22,,,,19972.0,36.241,15.625,36053.0,41642.0,20.616,2.319424,-5589.0,0.8657845444503146,,,46564.0,40293.0,27.3,37518.0,20.55,19.513,43465.0,20.713,46469.0,72750.0,2026-07-06T16:00:07Z
2026-05-25,,,,,,,,,,,,,,,,,,,20.6,,,,,,2026-07-06T16:00:07Z
2026-05-26,,,,20589.0,36.923,16.29,38075.0,45630.0,20.633000000000003,2.266605279312462,-7555.0,0.8344291036598729,,,49670.0,42164.0,27.598,38954.0,20.95,19.694,44081.0,21.388,48875.0,74200.0,2026-07-06T16:00:07Z
2026-05-27,,,,20722.0,37.368,16.315,39549.0,46272.0,21.053,2.2904076003677596,-6723.0,0.8547069502074689,,,50068.0,43337.0,27.925,40391.0,,19.806,45263.0,21.7,50094.0,74833.0,2026-07-06T16:00:07Z
2026-05-28,,,,21417.0,37.791,16.87,40624.0,49320.0,20.920999999999996,2.2401304090100767,-8696.0,0.8236820762368208,,,52518.0,44425.0,28.215,41387.0,21.18,20.356,48028.0,22.85,54938.0,77083.0,2026-07-06T16:00:07Z
2026-05-29,,,,21528.0,37.723,16.41,41044.0,47445.0,21.313,2.2987812309567337,-6401.0,0.8650858889240173,,,51468.0,44414.0,28.215,41920.0,21.45,20.463,48964.0,23.106,56281.0,77306.0,2026-07-06T16:00:07Z
2026-06-01,,,,21472.0,37.645,16.39,41008.0,47445.0,21.255000000000003,2.2968273337400857,-6437.0,0.8643271156075456,,,51482.0,44177.0,28.16,41889.0,,20.388,48962.0,23.156,56344.0,77200.0,2026-07-06T16:00:07Z
2026-06-02,,,,21333.0,37.591,16.185,40703.0,46224.0,21.406000000000002,2.322582638245289,-5521.0,0.8805598823122187,,,50764.0,43923.0,28.145,41658.0,21.35,20.306,48229.0,23.013,56500.0,76972.0,2026-07-06T16:00:07Z
2026-06-03,,,,20950.0,36.85,15.27,39119.0,41436.0,21.580000000000002,2.4132285527177473,-2317.0,0.944082440389999,,,46420.0,42203.0,27.706,40382.0,21.07,20.113,47437.0,23.038,57563.0,76722.0,2026-07-06T16:00:07Z
2026-06-04,,,,20294.0,36.632,14.535,38054.0,37125.0,22.096999999999998,2.5202614379084967,929.0,1.025023569023569,,,43054.0,41701.0,27.47,39148.0,20.42,19.95,46523.0,22.356,54813.0,75633.0,2026-07-06T16:00:07Z
2026-06-05,44374.0,40871.0,4893.0,19878.0,36.5,13.92,38110.0,34250.0,22.58,2.6221264367816093,3860.0,1.1127007299270073,0.8588362554649119,0.7718483796817956,40573.0,41274.0,27.305,39016.0,19.9,19.756,46171.0,21.888,53488.0,74778.0,2026-07-06T16:00:07Z
2026-06-08,42798.0,39295.0,4719.0,19306.0,36.255,13.135,37665.0,30265.0,23.120000000000005,2.760182717929197,7400.0,1.244506856104411,0.8800644889948128,0.7071592130473386,37255.0,40901.0,27.032,38332.0,19.47,19.45,45289.0,21.556,52656.0,73778.0,2026-07-06T16:00:07Z
2026-06-09,40274.0,36771.0,4441.0,18350.0,35.65,12.18,36587.0,25479.0,23.47,2.9269293924466337,11108.0,1.4359668746811098,0.9084521030938074,0.6326414063663902,32811.0,39971.0,26.65,37435.0,18.75,18.888,42970.0,20.881,50375.0,71583.0,2026-07-06T16:00:07Z
2026-06-10,39007.0,35504.0,4301.0,17194.0,35.395,12.015,36676.0,25149.0,23.380000000000003,2.9459009571369124,11527.0,1.4583482444630005,0.9402414951162612,0.6447304329992053,31415.0,39998.0,26.416,37386.0,17.98,18.356,41523.0,19.913,47094.0,70389.0,2026-07-06T16:00:07Z
2026-06-11,37551.0,34048.0,4140.0,17250.0,35.977,10.935,38778.0,20442.0,25.041999999999994,3.29007773205304,18336.0,1.8969768124449662,1.032675561236718,0.5443796436845889,26363.0,41393.0,26.62,38840.0,17.03,18.281,41639.0,19.688,45738.0,71667.0,2026-07-06T16:00:07Z
2026-06-12,37251.0,33748.0,4107.0,16883.0,35.455,10.89,37627.0,20109.0,24.564999999999998,3.2557392102846645,17518.0,1.8711522203988264,1.0100936887600334,0.539824434243376,26004.0,40564.0,26.365,38051.0,16.65,18.119,41024.0,19.513,45250.0,72889.0,2026-07-06T16:00:07Z
2026-06-15,36756.0,33253.0,4053.0,16028.0,34.509,10.76,37419.0,20884.0,23.749000000000002,3.2071561338289962,16535.0,1.7917544531698908,1.0180378713679399,0.5681793448688649,26168.0,39694.0,24.55,34846.0,16.2,17.513,40149.0,18.975,44144.0,72389.0,2026-07-06T16:00:07Z
2026-06-16,35471.0,31968.0,3911.0,15100.0,32.609,10.71,35007.0,21794.0,21.899,3.044724556489262,13213.0,1.6062677801229697,0.9869188914888218,0.6144174114065011,26550.0,36994.0,23.425,33162.0,15.87,16.769,38079.0,18.056,41763.0,70222.0,2026-07-06T16:00:07Z
2026-06-17,35162.0,31659.0,3877.0,13883.0,31.75,10.73,33665.0,22205.0,21.02,2.9589934762348555,11460.0,1.516099977482549,0.957425629941414,0.6315056026392127,27232.0,36186.0,23.095,32632.0,15.57,16.388,36727.0,17.856,41075.0,69500.0,2026-07-06T16:00:07Z
2026-06-18,35731.0,32228.0,3940.0,13333.0,31.377,11.515,33481.0,26704.0,19.862,2.724880590534086,6777.0,1.2537822049131215,0.9370294702079427,0.7473622344742661,30745.0,35767.0,22.761,32281.0,15.58,16.075,36067.0,17.219,38500.0,68694.0,2026-07-06T16:00:07Z
2026-06-19,37631.0,34128.0,4149.0,13483.0,31.718,12.44,34116.0,31406.0,19.278,2.54967845659164,2710.0,1.0862892440934853,0.9065929685631527,0.8345778746246446,35100.0,36327.0,22.928,32684.0,16.17,16.025,36069.0,17.275,39344.0,69417.0,2026-07-06T16:00:07Z
2026-06-22,36947.0,33444.0,4074.0,13317.0,32.15,11.875,34377.0,27999.0,20.275,2.7073684210526316,6378.0,1.2277938497803493,0.9304409018323545,0.757815248870003,32959.0,36590.0,22.975,32238.0,16.28,16.131,36284.0,17.375,39206.0,69750.0,2026-07-06T16:00:07Z
2026-06-23,36695.0,33192.0,4046.0,13183.0,32.361,11.66,33091.0,25423.0,20.700999999999997,2.7753859348198966,7668.0,1.3016166463438619,0.9017849843302902,0.692819185175092,32159.0,36809.0,22.945,30521.0,16.28,16.063,35806.0,17.613,39388.0,69450.0,2026-07-06T16:00:07Z
2026-06-24,35825.0,32322.0,3950.0,12178.0,31.886,11.295,32706.0,24035.0,20.591,2.8230190349712263,8671.0,1.3607655502392344,0.9129378925331473,0.6709002093510119,30682.0,35928.0,22.635,30234.0,16.08,15.438,33428.0,17.638,39388.0,69394.0,2026-07-06T16:00:07Z
2026-06-25,34708.0,31205.0,3827.0,11244.0,30.091,10.715,28759.0,20722.0,19.376,2.808306112925805,8037.0,1.3878486632564424,0.8285985939840959,0.5970381468249395,27868.0,32668.0,21.3,26319.0,15.78,14.831,31148.0,18.425,42313.0,72278.0,2026-07-06T16:00:07Z
2026-06-26,33014.0,29511.0,3640.0,10472.0,28.332,10.235,25715.0,18642.0,18.097,2.768148510014656,7073.0,1.3794120802489003,0.7789119767371419,0.5646695341370328,25891.0,29677.0,20.345,24210.0,15.48,14.275,29150.0,18.194,41469.0,72028.0,2026-07-06T16:00:07Z
2026-06-29,32091.0,28588.0,3538.0,9811.0,28.082,10.16,25142.0,18189.0,17.922,2.7639763779527557,6953.0,1.3822640057177416,0.7834595369418217,0.5667944283443956,25314.0,29200.0,20.2,23750.0,15.1,14.094,27760.0,17.588,38750.0,71139.0,2026-07-06T16:00:07Z
2026-06-30,32181.0,28678.0,3548.0,9761.0,28.227,10.37,25508.0,19333.0,17.857,2.72198649951784,6175.0,1.3194020586561837,0.792641620832168,0.6007582113669556,26032.0,29462.0,20.23,23906.0,15.07,14.069,27971.0,17.438,38156.0,70083.0,2026-07-06T16:00:07Z
2026-07-01,33484.0,29981.0,3692.0,10167.0,28.782,10.82,26685.0,21706.0,17.962,2.6600739371534194,4979.0,1.229383580576799,0.7969477959622506,0.6482499104049695,28091.0,30710.0,20.62,25014.0,15.28,14.25,28381.0,17.738,39313.0,70456.0,2026-07-06T16:00:07Z
2026-07-02,35563.0,32060.0,3921.0,10656.0,29.673,11.585,29002.0,26102.0,18.087999999999997,2.5613293051359514,2900.0,1.1111025975021072,0.8155105024885415,0.7339650760621995,31713.0,32650.0,21.015,26593.0,15.83,14.406,29059.0,17.994,40288.0,71406.0,2026-07-06T16:00:07Z
2026-07-03,37181.0,33678.0,4100.0,11133.0,30.114,12.245,30428.0,29962.0,17.869,2.459289505920784,466.0,1.0155530338428675,0.8183749764664748,0.8058416933379952,34678.0,34105.0,21.388,28113.0,16.43,14.581,29978.0,18.144,40738.0,72117.0,2026-07-06T16:00:07Z
2026-07-06,39078.0,35575.0,4309.0,11889.0,31.614,12.77,34029.0,33198.0,18.844,2.4756460454189506,831.0,1.02503162841135,0.8707968678028558,0.849531705819131,37291.0,36799.0,22.17,30792.0,17.0,14.975,31563.0,18.356,41456.0,72978.0,2026-07-06T16:00:07Z
